method,dataset,scale,image_name,base_name,hr_path,lr_path,pred_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y,lpips,qalign_score
Bicubic,Manga109,4,TotteokiNoABC.png,totteokinoabc,/root/autodl-tmp/imageSR/Manga109/HR/TotteokiNoABC.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/TotteokiNoABC_LRBI_x4.png,,,824,1168,4,24.356451210263053,0.8450437715865912,26.51728403253157,0.8648660791009631,0.19851095974445343,2.587890625
Bicubic,Manga109,4,ToutaMairimasu.png,toutamairimasu,/root/autodl-tmp/imageSR/Manga109/HR/ToutaMairimasu.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/ToutaMairimasu_LRBI_x4.png,,,824,1168,4,19.822620066579194,0.6945589870738154,21.273991387729453,0.7338419327509751,0.3759385645389557,3.06640625
Bicubic,Manga109,4,TouyouKidan.png,touyoukidan,/root/autodl-tmp/imageSR/Manga109/HR/TouyouKidan.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/TouyouKidan_LRBI_x4.png,,,824,1168,4,21.427940265808097,0.7382732717151422,22.945725501363,0.7894796695383484,0.32885199785232544,2.955078125
Bicubic,Manga109,4,TsubasaNoKioku.png,tsubasanokioku,/root/autodl-tmp/imageSR/Manga109/HR/TsubasaNoKioku.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/TsubasaNoKioku_LRBI_x4.png,,,824,1168,4,27.140551953170423,0.7578731167413459,28.93954976749194,0.8075969145076299,0.3292315602302551,3.00390625
Bicubic,Manga109,4,UchiNoNyansDiary_000.png,uchinonyansdiary_000,/root/autodl-tmp/imageSR/Manga109/HR/UchiNoNyansDiary_000.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/UchiNoNyansDiary_000_LRBI_x4.png,,,824,1168,4,20.84735506791162,0.8305857970939239,22.20127258061991,0.8446427415055553,0.29545313119888306,3.14453125
Bicubic,Manga109,4,UchuKigekiM774.png,uchukigekim774,/root/autodl-tmp/imageSR/Manga109/HR/UchuKigekiM774.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/UchuKigekiM774_LRBI_x4.png,,,824,1168,4,21.598748302897825,0.58203445655383,23.08588776069206,0.6145703184023789,0.4396262466907501,2.7890625
Bicubic,Manga109,4,UltraEleven.png,ultraeleven,/root/autodl-tmp/imageSR/Manga109/HR/UltraEleven.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/UltraEleven_LRBI_x4.png,,,824,1168,4,17.456183728714866,0.665002795952168,18.955115853599978,0.6910179432405235,0.39711132645606995,2.94140625
Bicubic,Manga109,4,UnbalanceTokyo.png,unbalancetokyo,/root/autodl-tmp/imageSR/Manga109/HR/UnbalanceTokyo.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/UnbalanceTokyo_LRBI_x4.png,,,824,1168,4,22.197777624415707,0.77376715299767,23.79555239916805,0.8000162084378741,0.31218937039375305,2.84375
Bicubic,Manga109,4,WarewareHaOniDearu.png,warewarehaonidearu,/root/autodl-tmp/imageSR/Manga109/HR/WarewareHaOniDearu.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/WarewareHaOniDearu_LRBI_x4.png,,,824,1168,4,18.16459376902872,0.5734733151514454,20.31197374181022,0.619468426300359,0.28012317419052124,2.52734375
Bicubic,Manga109,4,YamatoNoHane.png,yamatonohane,/root/autodl-tmp/imageSR/Manga109/HR/YamatoNoHane.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YamatoNoHane_LRBI_x4.png,,,824,1168,4,25.908593198535765,0.8719792213531309,27.770535945552925,0.9025738802138148,0.1668393611907959,3.1484375
Bicubic,Manga109,4,YasasiiAkuma.png,yasasiiakuma,/root/autodl-tmp/imageSR/Manga109/HR/YasasiiAkuma.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YasasiiAkuma_LRBI_x4.png,,,824,1168,4,22.955489298355086,0.7751637987797496,24.1491608312992,0.7998809459073882,0.34893137216567993,3.0
Bicubic,Manga109,4,YouchienBoueigumi.png,youchienboueigumi,/root/autodl-tmp/imageSR/Manga109/HR/YouchienBoueigumi.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YouchienBoueigumi_LRBI_x4.png,,,824,1168,4,21.516468623978035,0.7867424234261883,23.117984865764267,0.8139214997014185,0.31276118755340576,3.068359375
Bicubic,Manga109,4,YoumaKourin.png,youmakourin,/root/autodl-tmp/imageSR/Manga109/HR/YoumaKourin.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YoumaKourin_LRBI_x4.png,,,824,1168,4,22.89305410091661,0.7355421457716046,24.72198383224984,0.7542159972420097,0.3848489224910736,2.78125
Bicubic,Manga109,4,YukiNoFuruMachi.png,yukinofurumachi,/root/autodl-tmp/imageSR/Manga109/HR/YukiNoFuruMachi.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YukiNoFuruMachi_LRBI_x4.png,,,824,1168,4,28.589466650276663,0.8578919336615703,31.10316925206604,0.8889183774789104,0.2313588410615921,2.80859375
Bicubic,Manga109,4,YumeNoKayoiji.png,yumenokayoiji,/root/autodl-tmp/imageSR/Manga109/HR/YumeNoKayoiji.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YumeNoKayoiji_LRBI_x4.png,,,824,1168,4,26.1085488279188,0.7390287329824693,27.767043590452893,0.7729916036369007,0.31594663858413696,2.931640625
Bicubic,Manga109,4,YumeiroCooking.png,yumeirocooking,/root/autodl-tmp/imageSR/Manga109/HR/YumeiroCooking.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/YumeiroCooking_LRBI_x4.png,,,824,1168,4,22.51790568021811,0.7676729941938163,24.660649543646453,0.7936749114544125,0.29785874485969543,2.779296875
SwinIR,Set5,4,baby.png,baby,/root/autodl-tmp/imageSR/Set5/HR/baby.png,/root/autodl-tmp/imageSR/Set5/LR_bicubic/X4/babyx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set5/babyx4_SwinIR.png,,512,512,4,32.53928177976064,0.8885879999383296,34.053372295982626,0.910172356722456,0.2427290380001068,3.51953125
SwinIR,Set5,4,bird.png,bird,/root/autodl-tmp/imageSR/Set5/HR/bird.png,/root/autodl-tmp/imageSR/Set5/LR_bicubic/X4/birdx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set5/birdx4_SwinIR.png,,288,288,4,33.76115806330006,0.9449908546357516,36.058177347331394,0.9601175994617176,0.049798257648944855,3.029296875
SwinIR,Set5,4,butterfly.png,butterfly,/root/autodl-tmp/imageSR/Set5/HR/butterfly.png,/root/autodl-tmp/imageSR/Set5/LR_bicubic/X4/butterflyx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set5/butterflyx4_SwinIR.png,,256,256,4,28.50472338250752,0.927568945661123,29.91530013617565,0.94192323720998,0.10695112496614456,3.396484375
SwinIR,Set5,4,head.png,head,/root/autodl-tmp/imageSR/Set5/HR/head.png,/root/autodl-tmp/imageSR/Set5/LR_bicubic/X4/headx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set5/headx4_SwinIR.png,,280,280,4,30.08465755454685,0.7541277419838764,33.14881270328794,0.8205871926877037,0.31236040592193604,2.287109375
SwinIR,Set5,4,woman.png,woman,/root/autodl-tmp/imageSR/Set5/HR/woman.png,/root/autodl-tmp/imageSR/Set5/LR_bicubic/X4/womanx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set5/womanx4_SwinIR.png,,228,344,4,30.0942172472529,0.9250787354937372,31.465266977695386,0.9336607757857798,0.12073402106761932,3.275390625
SwinIR,Set14,4,baboon.png,baboon,/root/autodl-tmp/imageSR/Set14/HR/baboon.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/baboonx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/baboonx4_SwinIR.png,,500,480,4,21.150849563214685,0.5317450492815606,23.183367952297388,0.591306366588576,0.4589751064777374,3.181640625
SwinIR,Set14,4,barbara.png,barbara,/root/autodl-tmp/imageSR/Set14/HR/barbara.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/barbarax4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/barbarax4_SwinIR.png,,720,576,4,24.788877091112354,0.7555162290892435,26.312244865564125,0.7858978522991412,0.34058892726898193,2.96875
SwinIR,Set14,4,bridge.png,bridge,/root/autodl-tmp/imageSR/Set14/HR/bridge.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/bridgex4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/bridgex4_SwinIR.png,,512,512,4,24.29268508526954,0.6668660958068857,25.615176346714584,0.6838705909172015,0.4484988749027252,2.5859375
SwinIR,Set14,4,coastguard.png,coastguard,/root/autodl-tmp/imageSR/Set14/HR/coastguard.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/coastguardx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/coastguardx4_SwinIR.png,,352,288,4,25.07609284739276,0.5631220153251887,26.40280816859216,0.5971864384019359,0.4809098541736603,2.416015625
SwinIR,Set14,4,comic.png,comic,/root/autodl-tmp/imageSR/Set14/HR/comic.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/comicx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/comicx4_SwinIR.png,,248,360,4,22.561246754808067,0.7792372150801746,24.04775153790242,0.7927606991504843,0.1849410980939865,3.5859375
SwinIR,Set14,4,face.png,face,/root/autodl-tmp/imageSR/Set14/HR/face.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/facex4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/facex4_SwinIR.png,,276,276,4,30.027890402331767,0.7520909356148682,33.08119943890958,0.8184665833378183,0.32127851247787476,2.455078125
SwinIR,Set14,4,flowers.png,flowers,/root/autodl-tmp/imageSR/Set14/HR/flowers.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/flowersx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/flowersx4_SwinIR.png,,500,360,4,26.91304800173914,0.8320956485340906,28.9280986683508,0.8548064209695119,0.17176474630832672,3.763671875
SwinIR,Set14,4,foreman.png,foreman,/root/autodl-tmp/imageSR/Set14/HR/foreman.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/foremanx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/foremanx4_SwinIR.png,,352,288,4,32.41152346052287,0.922817727267514,34.00701860850796,0.9366660092178384,0.1450062096118927,2.701171875
SwinIR,Set14,4,lenna.png,lenna,/root/autodl-tmp/imageSR/Set14/HR/lenna.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/lennax4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/lennax4_SwinIR.png,,512,512,4,30.86734475087721,0.8130053051352969,33.03222994373602,0.8825837823157535,0.22720816731452942,3.244140625
SwinIR,Set14,4,man.png,man,/root/autodl-tmp/imageSR/Set14/HR/man.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/manx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/manx4_SwinIR.png,,512,512,4,26.28543200387394,0.7591577660062163,27.609139743662272,0.7790618639855609,0.31180161237716675,2.927734375
SwinIR,Set14,4,monarch.png,monarch,/root/autodl-tmp/imageSR/Set14/HR/monarch.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/monarchx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/monarchx4_SwinIR.png,,768,512,4,32.958187942227106,0.9474240991554757,34.3949476010265,0.9580600116203838,0.13185399770736694,4.8203125
SwinIR,Set14,4,pepper.png,pepper,/root/autodl-tmp/imageSR/Set14/HR/pepper.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/pepperx4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/pepperx4_SwinIR.png,,512,512,4,31.64880874864929,0.8157698955878443,34.73056460886032,0.894261919262388,0.20128048956394196,3.607421875
SwinIR,Set14,4,ppt3.png,ppt3,/root/autodl-tmp/imageSR/Set14/HR/ppt3.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/ppt3x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/ppt3x4_SwinIR.png,,528,656,4,26.0777473995509,0.9576916842265756,27.607747671032094,0.9670796329734505,0.04124272242188454,4.2578125
SwinIR,Set14,4,zebra.png,zebra,/root/autodl-tmp/imageSR/Set14/HR/zebra.png,/root/autodl-tmp/imageSR/Set14/LR_bicubic/X4/zebrax4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/Set14/zebrax4_SwinIR.png,,584,388,4,26.87676492009392,0.8048777239857948,28.254680688805788,0.8140933422422124,0.2730819880962372,3.998046875
SwinIR,B100,4,101085.png,101085,/root/autodl-tmp/imageSR/B100/HR/101085.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/101085x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/101085x4_SwinIR.png,,320,480,4,22.92064524586541,0.5962903521485642,24.24008950371725,0.6234976277711274,0.47966355085372925,3.48828125
SwinIR,B100,4,101087.png,101087,/root/autodl-tmp/imageSR/B100/HR/101087.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/101087x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/101087x4_SwinIR.png,,320,480,4,27.738618142887844,0.8220955608117823,29.051554806584534,0.8342391242113317,0.25497621297836304,2.71484375
SwinIR,B100,4,102061.png,102061,/root/autodl-tmp/imageSR/B100/HR/102061.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/102061x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/102061x4_SwinIR.png,,320,480,4,25.69431584058507,0.8232267039509531,27.04239592386347,0.8396078172768402,0.338965505361557,3.232421875
SwinIR,B100,4,103070.png,103070,/root/autodl-tmp/imageSR/B100/HR/103070.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/103070x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/103070x4_SwinIR.png,,480,320,4,29.539502297276023,0.8527318707282664,30.89848033327958,0.864800400129117,0.265441358089447,3.044921875
SwinIR,B100,4,105025.png,105025,/root/autodl-tmp/imageSR/B100/HR/105025.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/105025x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/105025x4_SwinIR.png,,480,320,4,25.040854634692195,0.7316991101242459,26.374647094531248,0.7483103972752962,0.42894551157951355,2.267578125
SwinIR,B100,4,106024.png,106024,/root/autodl-tmp/imageSR/B100/HR/106024.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/106024x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/106024x4_SwinIR.png,,480,320,4,32.82202114066106,0.8931037094571339,34.24239174832232,0.9042787080952424,0.2291775941848755,3.8359375
SwinIR,B100,4,108005.png,108005,/root/autodl-tmp/imageSR/B100/HR/108005.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/108005x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/108005x4_SwinIR.png,,480,320,4,25.37639578646476,0.7607846207479455,26.668623248525115,0.7857415246277686,0.303013414144516,3.060546875
SwinIR,B100,4,108070.png,108070,/root/autodl-tmp/imageSR/B100/HR/108070.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/108070x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/108070x4_SwinIR.png,,480,320,4,21.90184407232749,0.5992234337569631,23.19074479083411,0.6322852503034702,0.4997361898422241,2.533203125
SwinIR,B100,4,108082.png,108082,/root/autodl-tmp/imageSR/B100/HR/108082.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/108082x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/108082x4_SwinIR.png,,480,320,4,26.348715258326017,0.7953561983536258,27.689991805227613,0.814189417342957,0.3280903398990631,2.87890625
SwinIR,B100,4,109053.png,109053,/root/autodl-tmp/imageSR/B100/HR/109053.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/109053x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/109053x4_SwinIR.png,,480,320,4,28.134431125116567,0.8075136803180709,29.485219778623964,0.823362162567434,0.3330219089984894,3.28125
SwinIR,B100,4,119082.png,119082,/root/autodl-tmp/imageSR/B100/HR/119082.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/119082x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/119082x4_SwinIR.png,,480,320,4,23.87298345992505,0.7630870500627148,25.170953051135555,0.780036766185131,0.23288872838020325,3.15625
SwinIR,B100,4,12084.png,12084,/root/autodl-tmp/imageSR/B100/HR/12084.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/12084x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/12084x4_SwinIR.png,,480,320,4,26.903315404425136,0.7790493965837478,28.394905027871303,0.7936228651414112,0.3189842700958252,2.923828125
SwinIR,B100,4,123074.png,123074,/root/autodl-tmp/imageSR/B100/HR/123074.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/123074x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/123074x4_SwinIR.png,,480,320,4,28.84316580313173,0.8228119955920191,30.19912362962439,0.8354016981328536,0.403596431016922,2.7421875
SwinIR,B100,4,126007.png,126007,/root/autodl-tmp/imageSR/B100/HR/126007.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/126007x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/126007x4_SwinIR.png,,480,320,4,28.58482347892493,0.8347648625543108,29.95629346976849,0.8560768030533289,0.23266707360744476,3.408203125
SwinIR,B100,4,130026.png,130026,/root/autodl-tmp/imageSR/B100/HR/130026.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/130026x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/130026x4_SwinIR.png,,480,320,4,23.8669814955496,0.6818952579921954,25.16187812095324,0.7082803168205194,0.4514814615249634,2.8515625
SwinIR,B100,4,134035.png,134035,/root/autodl-tmp/imageSR/B100/HR/134035.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/134035x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/134035x4_SwinIR.png,,480,320,4,23.87087546274202,0.7861611622956423,25.27056541973613,0.7991807582986548,0.253826379776001,2.82421875
SwinIR,B100,4,14037.png,14037,/root/autodl-tmp/imageSR/B100/HR/14037.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/14037x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/14037x4_SwinIR.png,,480,320,4,33.86544631231017,0.8889399052558161,35.26828937134166,0.9074509101970448,0.1943179816007614,3.513671875
SwinIR,B100,4,143090.png,143090,/root/autodl-tmp/imageSR/B100/HR/143090.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/143090x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/143090x4_SwinIR.png,,480,320,4,31.89616659179867,0.8920604718437275,33.448401698905776,0.9046338198975832,0.18381159007549286,3.51953125
SwinIR,B100,4,145086.png,145086,/root/autodl-tmp/imageSR/B100/HR/145086.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/145086x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/145086x4_SwinIR.png,,480,320,4,25.20143518847352,0.7351249490128994,26.52592700714744,0.7594130574130675,0.3367295265197754,3.4765625
SwinIR,B100,4,147091.png,147091,/root/autodl-tmp/imageSR/B100/HR/147091.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/147091x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/147091x4_SwinIR.png,,480,320,4,24.894207073084317,0.7987778813006323,26.251785452438213,0.8215253576317352,0.3050558269023895,2.9609375
SwinIR,B100,4,148026.png,148026,/root/autodl-tmp/imageSR/B100/HR/148026.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/148026x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/148026x4_SwinIR.png,,320,480,4,21.2958668805194,0.7292958526009429,22.57196335788437,0.7504869557150822,0.293465256690979,3.4609375
SwinIR,B100,4,148089.png,148089,/root/autodl-tmp/imageSR/B100/HR/148089.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/148089x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/148089x4_SwinIR.png,,480,320,4,23.06001860067003,0.6626120724733306,24.34094102992132,0.6869831550343283,0.3644079864025116,2.228515625
SwinIR,B100,4,156065.png,156065,/root/autodl-tmp/imageSR/B100/HR/156065.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/156065x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/156065x4_SwinIR.png,,480,320,4,23.593351321529443,0.5725682847223369,24.8938210995868,0.6031445391716028,0.6155344247817993,2.890625
SwinIR,B100,4,157055.png,157055,/root/autodl-tmp/imageSR/B100/HR/157055.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/157055x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/157055x4_SwinIR.png,,480,320,4,25.61383861982111,0.8168442465218265,26.99886828917025,0.8319154275955483,0.24769484996795654,2.65625
SwinIR,B100,4,159008.png,159008,/root/autodl-tmp/imageSR/B100/HR/159008.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/159008x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/159008x4_SwinIR.png,,480,320,4,26.669010562161752,0.8365191115760947,27.94798384415319,0.8555261389514881,0.2599705159664154,2.6953125
SwinIR,B100,4,160068.png,160068,/root/autodl-tmp/imageSR/B100/HR/160068.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/160068x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/160068x4_SwinIR.png,,480,320,4,25.949365608103697,0.8463412163380801,27.22589778005009,0.8594550237649609,0.27498912811279297,3.236328125
SwinIR,B100,4,16077.png,16077,/root/autodl-tmp/imageSR/B100/HR/16077.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/16077x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/16077x4_SwinIR.png,,480,320,4,26.684785729391415,0.7475129774490007,28.036288163108605,0.7721015432842797,0.38380345702171326,2.94140625
SwinIR,B100,4,163085.png,163085,/root/autodl-tmp/imageSR/B100/HR/163085.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/163085x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/163085x4_SwinIR.png,,480,320,4,28.498841750378404,0.8181817971837636,29.877254836495112,0.8302904358518187,0.33088722825050354,2.83984375
SwinIR,B100,4,167062.png,167062,/root/autodl-tmp/imageSR/B100/HR/167062.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/167062x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/167062x4_SwinIR.png,,480,320,4,31.920862740456112,0.8904861132199451,33.26557560558724,0.9067574524362833,0.19381576776504517,2.8515625
SwinIR,B100,4,167083.png,167083,/root/autodl-tmp/imageSR/B100/HR/167083.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/167083x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/167083x4_SwinIR.png,,320,480,4,18.645245627242577,0.5345818513807853,19.951650471598025,0.5470928934432314,0.5577173233032227,3.12109375
SwinIR,B100,4,170057.png,170057,/root/autodl-tmp/imageSR/B100/HR/170057.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/170057x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/170057x4_SwinIR.png,,480,320,4,28.84533435867178,0.8193821123022351,30.144476394329853,0.8416344090630233,0.33356910943984985,2.615234375
SwinIR,B100,4,175032.png,175032,/root/autodl-tmp/imageSR/B100/HR/175032.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/175032x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/175032x4_SwinIR.png,,320,480,4,19.76249519886736,0.4802325020356169,21.04871445538501,0.5004474373840775,0.5681102275848389,3.3671875
SwinIR,B100,4,175043.png,175043,/root/autodl-tmp/imageSR/B100/HR/175043.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/175043x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/175043x4_SwinIR.png,,480,320,4,24.062787078313043,0.7035346731815185,25.387170804324526,0.7224140695626826,0.41162919998168945,3.3125
SwinIR,B100,4,182053.png,182053,/root/autodl-tmp/imageSR/B100/HR/182053.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/182053x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/182053x4_SwinIR.png,,480,320,4,23.60267210847401,0.7849941032530768,24.917022835503108,0.799743480984487,0.3075673580169678,3.26953125
SwinIR,B100,4,189080.png,189080,/root/autodl-tmp/imageSR/B100/HR/189080.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/189080x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/189080x4_SwinIR.png,,320,480,4,34.24529928517877,0.8802982319596907,35.61868733681553,0.9034530583737802,0.27285027503967285,3.083984375
SwinIR,B100,4,19021.png,19021,/root/autodl-tmp/imageSR/B100/HR/19021.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/19021x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/19021x4_SwinIR.png,,480,320,4,25.93312587564632,0.7554692153821604,27.298632543104134,0.7776718297609188,0.39257752895355225,3.701171875
SwinIR,B100,4,196073.png,196073,/root/autodl-tmp/imageSR/B100/HR/196073.png,/root/autodl-tmp/imageSR/B100/LR_bicubic/X4/196073x4.png,/root/autodl-tmp/实验结果图对比/SwinIR_SR_x4_Test/visualization/B100/196073x4_SwinIR.png,,480,320,4,26.632859159155085,0.4702461128163998,27.960350362870425,0.5202457089176253,0.7581570744514465,2.63671875
