dataset,scale,image_name,base_name,hr_path,lr_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
B100,4,210088.png,210088,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/210088.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/210088x4.png,,321,481,4,26.701595537697717,0.8309257867141163,27.580146382016224,0.8429647599424857
B100,4,21077.png,21077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/21077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/21077x4.png,,481,321,4,23.262272321382262,0.6347884576062439,23.883386662215123,0.6539295110343928
B100,4,216081.png,216081,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/216081.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/216081x4.png,,481,321,4,22.77726247487035,0.6132948989641059,23.3126578754193,0.6348840504247307
B100,4,219090.png,219090,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/219090.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/219090x4.png,,481,321,4,23.64775273885897,0.6703033383897256,24.221737332542798,0.6877931926522401
B100,4,220075.png,220075,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/220075.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/220075x4.png,,481,321,4,23.458512622310074,0.777850623320918,24.041667798985916,0.7930108258853358
B100,4,223061.png,223061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/223061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/223061x4.png,,481,321,4,22.30813616136908,0.582294431038018,22.9324382460725,0.5944298442579912
B100,4,227092.png,227092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/227092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/227092x4.png,,321,481,4,31.05066214445154,0.8044169259731011,31.803288047901937,0.8156338671327137
B100,4,229036.png,229036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/229036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/229036x4.png,,481,321,4,19.960596701966697,0.5032352777424788,20.5750529482372,0.5169830936020646
B100,4,236037.png,236037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/236037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/236037x4.png,,481,321,4,22.537909639491108,0.5524845093580605,23.193705651036222,0.5610428297213601
B100,4,24077.png,24077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/24077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/24077x4.png,,481,321,4,21.41322496040164,0.7343595776850087,22.129476053238047,0.7446090122457458
B100,4,241004.png,241004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/241004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/241004x4.png,,481,321,4,29.067174800739007,0.7762790924857929,29.723228607773503,0.7924910379849542
B100,4,241048.png,241048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/241048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/241048x4.png,,481,321,4,22.516485309796927,0.5431965472478648,23.141420132271776,0.5550590330871074
B100,4,253027.png,253027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/253027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/253027x4.png,,481,321,4,19.864192478666098,0.6080534520423551,20.486034550191032,0.6221019979803426
B100,4,253055.png,253055,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/253055.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/253055x4.png,,481,321,4,29.55248134477674,0.7825767096251875,30.164382514776065,0.798130125053295
B100,4,260058.png,260058,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/260058.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/260058x4.png,,481,321,4,30.346747081399027,0.7291919363475844,30.951370077377796,0.7493180994484429
B100,4,271035.png,271035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/271035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/271035x4.png,,321,481,4,23.979416579189706,0.6511446258545753,24.57819509925681,0.6692306133961752
B100,4,285079.png,285079,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/285079.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/285079x4.png,,321,481,4,22.13484449157813,0.5695054035941131,22.712901204995685,0.5868085121924594
B100,4,291000.png,291000,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/291000.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/291000x4.png,,481,321,4,19.454047407439187,0.35586557557695775,20.140048237245388,0.36852479842839136
B100,4,295087.png,295087,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/295087.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/295087x4.png,,481,321,4,24.965708267447898,0.6531920329277793,25.67864837381894,0.6636628195037012
B100,4,296007.png,296007,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/296007.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/296007x4.png,,481,321,4,29.85562511241069,0.7371973018809571,30.464258280247,0.755175458247017
B100,4,296059.png,296059,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/296059.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/296059x4.png,,481,321,4,27.724836810865142,0.7043402383905772,28.3423226162203,0.7226333549578074
B100,4,299086.png,299086,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/299086.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/299086x4.png,,481,321,4,29.173872727105646,0.7429673151937634,29.824212201146207,0.7614596254434222
B100,4,300091.png,300091,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/300091.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/300091x4.png,,481,321,4,25.73367839233289,0.7163485220870941,26.408930309926202,0.7306057579781552
B100,4,302008.png,302008,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/302008.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/302008x4.png,,321,481,4,24.69043449993456,0.8785064573162878,25.390031682858996,0.8866755810457327
B100,4,304034.png,304034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/304034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/304034x4.png,,481,321,4,21.870190082863875,0.5823351306759462,22.407037047238564,0.6011831941297295
B100,4,304074.png,304074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/304074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/304074x4.png,,321,481,4,23.086337792120982,0.5322503526509608,23.688687657417344,0.5511284211472878
B100,4,306005.png,306005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/306005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/306005x4.png,,481,321,4,24.877540924089537,0.7207593451842519,25.553119683399256,0.7347668230498227
B100,4,3096.png,3096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/3096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/3096x4.png,,481,321,4,32.77019690584255,0.9502906025378409,33.534058338404485,0.9563487346397082
B100,4,33039.png,33039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/33039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/33039x4.png,,321,481,4,18.496840620746354,0.4934857685929596,19.07784209955352,0.5041165403753828
B100,4,351093.png,351093,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/351093.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/351093x4.png,,481,321,4,20.422220481525116,0.5775100701844573,21.009151397119183,0.5928990696293708
B100,4,361010.png,361010,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/361010.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/361010x4.png,,481,321,4,24.637819103704267,0.6992413015164255,25.20699941566477,0.7219972766551498
B100,4,37073.png,37073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/37073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/37073x4.png,,481,321,4,26.48100534228088,0.6958460040654616,27.04760300021729,0.7170181234767199
B100,4,376043.png,376043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/376043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/376043x4.png,,321,481,4,22.926784400056498,0.5145216769182882,23.6162208706067,0.5222968175714651
B100,4,38082.png,38082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/38082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/38082x4.png,,481,321,4,25.168180649374534,0.5435708928387571,25.780669954553446,0.559507712186611
B100,4,38092.png,38092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/38092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/38092x4.png,,481,321,4,23.796527482238954,0.6345576881282207,24.346714866135308,0.651518001969477
B100,4,385039.png,385039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/385039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/385039x4.png,,481,321,4,20.957018756010658,0.5835071221047982,21.574399038164998,0.5972470227126857
B100,4,41033.png,41033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/41033x4.png,,481,321,4,27.48371355967037,0.7088376178723249,28.08180833614022,0.7266498159862417
B100,4,41069.png,41069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/41069x4.png,,481,321,4,21.743493267387024,0.4004050246695996,22.334876016191355,0.41637073132263047
B100,4,42012.png,42012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/42012x4.png,,321,481,4,26.47348356592179,0.7454994446447282,27.077897016407363,0.7567355467382045
B100,4,42049.png,42049,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42049.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/42049x4.png,,481,321,4,24.823110087862915,0.8629075273337206,25.410573725372522,0.8719603631919263
B100,4,43074.png,43074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/43074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/43074x4.png,,481,321,4,27.809462035408533,0.769056846448921,28.35187941646566,0.7819009021978944
B100,4,45096.png,45096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/45096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/45096x4.png,,481,321,4,31.520647477259867,0.8953240078881041,32.23565535932552,0.9079537216198129
B100,4,54082.png,54082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/54082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/54082x4.png,,321,481,4,26.20910854198973,0.6491178440304868,26.8188166911236,0.6634707667284467
B100,4,55073.png,55073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/55073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/55073x4.png,,321,481,4,20.165033738140504,0.4288525381469921,20.675203944220545,0.4502243294169884
B100,4,58060.png,58060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/58060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/58060x4.png,,481,321,4,19.193581129057236,0.5109001800704628,19.70459092970016,0.5252271475997798
B100,4,62096.png,62096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/62096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/62096x4.png,,481,321,4,21.667576288405257,0.6638088446014943,22.326275410802094,0.6781835094460144
B100,4,65033.png,65033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/65033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/65033x4.png,,481,321,4,22.5158130870985,0.4812841947421036,23.016941897013613,0.5107552087638805
B100,4,66053.png,66053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/66053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/66053x4.png,,481,321,4,24.884904515916745,0.6043838320498476,25.417498061836756,0.6228160583709875
B100,4,69015.png,69015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69015x4.png,,321,481,4,27.04320371907162,0.7234265501513847,27.642747429756028,0.7360407262423238
B100,4,69020.png,69020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69020x4.png,,481,321,4,24.958913639700473,0.49832209786040726,25.652193870279653,0.505021842275522
B100,4,69040.png,69040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69040x4.png,,481,321,4,22.72093968898019,0.5437999455104997,23.364674221242545,0.5545161882756411
B100,4,76053.png,76053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/76053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/76053x4.png,,481,321,4,26.566628242785235,0.6156553183888551,27.066496152871228,0.6450824514428591
B100,4,78004.png,78004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/78004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/78004x4.png,,321,481,4,22.907481297436174,0.6148940938632707,23.47740660609892,0.6318588184823518
B100,4,8023.png,8023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/8023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/8023x4.png,,481,321,4,26.73917123065792,0.807658384538496,27.39503943880946,0.8163480722201991
B100,4,85048.png,85048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/85048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/85048x4.png,,481,321,4,22.414449082330403,0.5961951154853601,23.04524315200554,0.6097608872036961
B100,4,86000.png,86000,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86000.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86000x4.png,,321,481,4,22.587176304088494,0.6778888588861317,23.20039675033517,0.691288355116822
B100,4,86016.png,86016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86016x4.png,,481,321,4,20.371742759161986,0.2613811257347664,20.988955501303455,0.2736429953450452
B100,4,86068.png,86068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86068x4.png,,481,321,4,25.13637884054517,0.4840581670091073,25.737006339456805,0.5055550241332579
B100,4,87046.png,87046,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/87046.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/87046x4.png,,481,321,4,23.1727156843353,0.6964851431853294,23.755678433117783,0.7076068740641709
B100,4,89072.png,89072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/89072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/89072x4.png,,321,481,4,23.539898213276125,0.6190789573741615,24.112507943183992,0.636708847627348
B100,4,97033.png,97033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/97033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/97033x4.png,,481,321,4,21.679728236807186,0.6043068052668074,22.27753819889722,0.617109290643389
Urban100,2,img001.png,img001,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img001.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img001x2.png,,1024,644,2,26.787593042106025,0.8172237514782972,27.45823987638696,0.8239834179984924
Urban100,2,img002.png,img002,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img002.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img002x2.png,,1024,768,2,26.362854118654504,0.8681685418576945,26.99392877373439,0.87378973399482
Urban100,2,img003.png,img003,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img003.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img003x2.png,,1024,683,2,22.486769943556975,0.7243123885460632,23.31653056980459,0.7394731112669064
Urban100,2,img004.png,img004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img004x2.png,,1024,681,2,22.29444792003541,0.8441174739361011,22.872456809238855,0.8519554992290497
Urban100,2,img005.png,img005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img005x2.png,,1024,768,2,27.01533126912565,0.9411200590368504,27.648086235080914,0.9475386469597328
Urban100,2,img006.png,img006,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img006.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img006x2.png,,1024,1024,2,22.243892194298986,0.7265528015350989,22.8713292238843,0.7354408018781032
Urban100,2,img007.png,img007,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img007.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img007x2.png,,1024,683,2,27.36656396193255,0.8923606766217335,28.09668298450497,0.8995219844404027
Urban100,2,img008.png,img008,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img008.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img008x2.png,,1024,575,2,21.08021400247425,0.7555068211613444,21.57918728676421,0.7556281299946004
Urban100,2,img009.png,img009,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img009.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img009x2.png,,1024,797,2,31.966996637199202,0.9119491968123635,32.84526331296598,0.9193902247188881
Urban100,2,img010.png,img010,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img010.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img010x2.png,,1024,819,2,24.591058388388902,0.8662000107153006,25.237590016071533,0.8750348615051928
Urban100,2,img011.png,img011,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img011.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img011x2.png,,567,1024,2,19.10440744668272,0.7891705578521475,19.716882395315082,0.80317475186988
Urban100,2,img012.png,img012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img012x2.png,,1024,768,2,23.49033198256287,0.806979856488273,24.61861779869613,0.8149585222733018
Urban100,2,img013.png,img013,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img013.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img013x2.png,,1024,766,2,28.881240337746057,0.855731423193244,29.39184276250298,0.8839830113575596
Urban100,2,img014.png,img014,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img014.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img014x2.png,,1024,1024,2,21.86688634840136,0.7481448155113197,22.455574931353162,0.7543754578184476
Urban100,2,img015.png,img015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img015x2.png,,1024,773,2,23.381423548831883,0.7184044329465401,23.92416117804062,0.7378662637456855
Urban100,2,img016.png,img016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img016x2.png,,1024,1024,2,28.326526460083223,0.9130153227603947,28.999603855191513,0.9190547769415905
Urban100,2,img017.png,img017,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img017.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img017x2.png,,1024,695,2,24.59159298383501,0.8564429694984145,25.336511398440898,0.8635314160652345
Urban100,2,img018.png,img018,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img018.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img018x2.png,,1024,768,2,26.63677108749502,0.8280779997434808,27.57853754152116,0.8447889958639909
Urban100,2,img019.png,img019,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img019.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img019x2.png,,1024,683,2,20.246908113637396,0.7942794988922269,20.909561741505595,0.8223392498336299
Urban100,2,img020.png,img020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img020x2.png,,1280,963,2,21.57244614196314,0.7947219166964037,22.23307141275854,0.8006667871434612
Urban100,2,img021.png,img021,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img021.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img021x2.png,,798,1200,2,30.60582461802905,0.8713208206425859,31.244727356229607,0.8774355351311179
Urban100,2,img022.png,img022,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img022.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img022x2.png,,1024,683,2,25.28712291613884,0.7995979602315738,25.901591685118504,0.8097422023466722
Urban100,2,img023.png,img023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img023x2.png,,1024,1024,2,29.880764855101894,0.9398923617363965,30.72356658012053,0.9445971735373171
Urban100,2,img024.png,img024,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img024.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img024x2.png,,1024,660,2,20.7927174701867,0.7536093313932463,21.42119393398695,0.7568702571030604
Urban100,2,img025.png,img025,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img025.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img025x2.png,,1024,737,2,26.844119317790383,0.8686010572401202,27.459770745986507,0.8788412509335766
Urban100,2,img026.png,img026,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img026.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img026x2.png,,1024,768,2,26.51857281390226,0.6908953176250175,27.16350478446657,0.7079351462455578
Urban100,2,img027.png,img027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img027x2.png,,1024,835,2,27.42289969522004,0.8276406379019243,27.93944211310521,0.8357080861528879
Urban100,2,img028.png,img028,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img028.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img028x2.png,,1024,680,2,31.084914604088624,0.9024595311543028,31.697389552720985,0.9078320909978356
Urban100,2,img029.png,img029,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img029.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img029x2.png,,1024,678,2,24.713412653534288,0.8451148208153118,25.30523485733728,0.8533880543509452
Urban100,2,img030.png,img030,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img030.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img030x2.png,,683,1024,2,22.44016482023016,0.8139326657848241,23.380294409157404,0.8293418391969452
Urban100,2,img031.png,img031,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img031.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img031x2.png,,1024,683,2,23.716995289068038,0.8362001657036529,24.43125302834818,0.8440634705471731
Urban100,2,img032.png,img032,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img032.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img032x2.png,,1024,683,2,26.74155258240477,0.8431645656864702,27.486123419871006,0.8511141994728985
Urban100,2,img033.png,img033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img033x2.png,,1024,683,2,24.812258531748242,0.7799117522920266,25.58436004329668,0.7909791396694245
Urban100,2,img034.png,img034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img034x2.png,,1024,683,2,21.618672676826264,0.6888957792668773,22.678639009625346,0.6773334628848652
Urban100,2,img035.png,img035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X2/img035x2.png,,1024,689,2,25.95875957949515,0.8536215480171284,26.629954759147637,0.8620876522923685
